scenario_idx,pooled_k25,safety_barrier_k25,safety_barrier_mass_k25,propagation_node_k25,propagation_node_mass_k25,other_k25,other_mass_k25,pooled_k50,safety_barrier_k50,safety_barrier_mass_k50,propagation_node_k50,propagation_node_mass_k50,other_k50,other_mass_k50,pooled_k100,safety_barrier_k100,safety_barrier_mass_k100,propagation_node_k100,propagation_node_mass_k100,other_k100,other_mass_k100
238,0.039452398218457765,0.0386640497247412,0.80565697,0.0007883484937161756,0.07883485,3.8667183989418495e-16,0.1155081,0.05447552858100251,0.053689697677274856,0.7844597,0.0007858309037270633,0.07858309,5.89762454837527e-16,0.1369572,0.07853637071642931,0.06916836660099653,0.744982,0.0008845304814701773,0.08845305,0.008483473633962615,0.16656487
239,0.10260464492147589,0.1017883491244103,0.76333535,0.0008162957970648138,0.08162958,7.842136653318353e-16,0.155035,0.07219632513804837,0.07158350797711398,0.7620711,0.0006128171609336035,0.061281715,7.949278260772824e-16,0.17664728,0.09449708255337665,0.09350572953519756,0.7135047,0.0009913530181783245,0.0991353,7.510567902681109e-16,0.18736015
240,0.00841532106194479,0.007618429121233666,0.7618429,0.0007968919407105158,0.0796892,6.075000559600138e-16,0.15846787,0.03906005303285273,0.0380659635934577,0.74178326,0.0009940894393944237,0.09940895,6.047549774386105e-16,0.1588078,0.05380867792533034,0.053005564694395546,0.6643242,0.0008031132309336188,0.08031132,1.1884032433149654e-15,0.25536436
241,0.039411536850536104,0.03863790097537259,0.9226364,0.000773635875163517,0.07736359,0.0,0.0,0.05459419114989825,0.05381363801933824,0.84610796,0.0007805531305597291,0.078055315,2.858218970388668e-16,0.075836666,0.11041963103861509,0.08371562967715232,0.7771944,0.0013555483974385654,0.13555485,0.025348452964024215,0.087250724
242,0.039176229726594326,0.038378440883980305,0.7645691,0.0007977888426134351,0.07977888,5.903846176271345e-16,0.15565194,0.06949715401637635,0.06889358234810984,0.7822935,0.000603571668265799,0.06035717,6.938561992972645e-16,0.15734932,0.062491923074365324,0.06169683086081739,0.7249593,0.0007950922135470382,0.07950922,8.882854849518985e-16,0.19553141
243,0.009246347652977627,0.008497149247159212,0.84971493,0.0007491984058180331,0.07491984,3.8122005387132927e-16,0.07536524,0.0382737377750353,0.03750240986936151,0.7702098,0.0007713279056731305,0.077132784,6.743086669727792e-16,0.15265742,0.0680389017633016,0.06715530492563186,0.7269452,0.000883596837668941,0.088359684,7.883351311562705e-16,0.18469517
244,0.008812549104960517,0.007655031871165231,0.76550317,0.0011575172337946861,0.11575172,6.00648465448593e-16,0.1187451,0.06935205173144535,0.06856254125821498,0.76244056,0.0007895104732296755,0.078951046,7.022024024911684e-16,0.15860838,0.0848612340396727,0.08416569028837205,0.7141503,0.0006955437512996567,0.06955438,9.938466364186661e-16,0.21629527
245,0.13584537319465315,0.13543440732610446,0.88007784,0.0004109658685484805,0.041096587,1.9810936022072446e-16,0.07882557,0.16644783399281549,0.16564574614962052,0.8402513,0.0008020878431947564,0.080208786,1.9923804953927103e-16,0.07953993,0.13702879444700825,0.1268733075707351,0.7161254,0.0015655595540356292,0.15655597,0.008589927322237526,0.12731859
246,0.00962000895193367,0.008830451210838098,0.883045,0.0007895577410955702,0.07895578,9.096506414613294e-31,0.037999135,0.038953219668394004,0.037979017194055276,0.8443258,0.0009742024743385358,0.097420245,1.9378583640374053e-16,0.058253873,0.04679743572041478,0.045805631756102826,0.8225728,0.0009918039643116627,0.0991804,2.942950656964478e-16,0.0782468
247,0.07002380357429423,0.069625824684898,0.92069346,0.00039797888939623326,0.039797887,9.457864472566719e-31,0.03950865,0.13137008719753163,0.13078057943768664,0.8634572,0.0005895077598447875,0.058950778,1.9274933678986677e-16,0.077592164,0.08860677908752941,0.08764046509432943,0.8057313,0.0009663139931996803,0.0966314,2.9171791035351955e-16,0.097637266
