"doc_id","dominant_topic","max_prob"
1670,2,0.489580729047445
1674,8,0.480931168785297
1676,11,0.41995839092668
1678,1,0.925360318182571
1680,5,0.735709486550567
1682,11,0.380987516466369
1685,11,0.782400162004808
1689,12,0.514239489720861
1691,7,0.459998226769689
1692,5,0.842762532266976
1693,4,0.418668447517882
1697,5,0.702856767425407
1698,11,0.585029280376741
1700,4,0.764501007475568
1725,7,0.550922370496179
1726,7,0.5578623292026
1730,8,0.677612422326119
1739,4,0.663494350644942
1740,5,0.703862720440264
1742,5,0.470529113782943
1748,1,0.444028802347432
1749,5,0.590137166132809
1750,5,0.873516116756311
1751,5,0.599071988922572
1754,4,0.404592966505278
1756,4,0.469777606405715
1757,4,0.36213904605145
1759,3,0.383268498277671
1762,4,0.442824847095584
1763,5,0.199340505952085
1764,9,0.347887560302059
1771,5,0.592930030342025
1772,12,0.341318983288886
1773,11,0.558982413508441
1778,4,0.464566652033698
1781,5,0.985272150040641
1784,4,0.217272945768389
1786,4,0.282515183815246
1789,1,0.590500096725772
1797,6,0.30999746404007
1800,4,0.512299582339544
1805,9,0.480535025314646
1807,7,0.497011950461458
1809,4,0.2450780098164
1810,3,0.40316742706724
1811,7,0.714902181323634
1812,2,0.356111374947605
1814,7,0.480945079423084
1815,5,0.401517051079511
1824,1,0.776089088119399
1827,1,0.52710205527774
1830,9,0.599846766223563
1832,11,0.375987264609545
1834,11,0.661245931905377
1841,1,0.620445209084091
1845,7,0.375683560127841
1847,1,0.587054504058724
1855,9,0.439807537415467
1862,9,0.69697525488657
1868,1,0.860069912498171
1872,11,0.597148325294838
1875,12,0.519880005431618
1878,5,0.723902182210788
1882,11,0.464923124877259
1885,2,0.662191744904528
1887,9,0.873073303886928
1892,4,0.844761846640537
1894,11,0.363605003325285
1899,1,0.486350800243297
1904,4,0.732206677156322
1905,4,0.380428900930287
1909,1,0.801218963508428
1912,7,0.423430928462399
1916,12,0.60475010129324
1919,5,0.73699534741919
1921,6,0.735008050555657
1930,4,0.502525747603545
